saccade_ser,Id,QuestionsNum,Answer,stime,etime,sxp,syp,exp,eyp,dur,ampl
1,00a17d6c125942fcadcdf62eeec74ae2,1,1,18724720,18724752,1404.658752,1093.64472,1244.061696,1075.388832,32,161.63134548266217
2,00a17d6c125942fcadcdf62eeec74ae2,1,1,18724928,18725024,1244.061696,1075.388832,902.486208,807.307452,96,434.2135883469592
3,00a17d6c125942fcadcdf62eeec74ae2,1,1,18725152,18725905,902.486208,807.307452,852.330816,471.334032,753,339.6964855472751
4,00a17d6c125942fcadcdf62eeec74ae2,1,1,18726064,18726225,852.330816,471.334032,911.977344,788.5323,161,322.7575708246897
5,00a17d6c125942fcadcdf62eeec74ae2,1,1,18726338,18726608,911.977344,788.5323,1396.371648,881.6945039999999,270,493.2717689081568
6,00a17d6c125942fcadcdf62eeec74ae2,1,1,18726769,18726800,1396.371648,881.6945039999999,1299.057792,901.255464,31,99.26035324191797
7,00a17d6c125942fcadcdf62eeec74ae2,1,1,18726896,18727681,1299.057792,901.255464,493.901952,777.566736,785,814.6010238886051
8,00a17d6c125942fcadcdf62eeec74ae2,2,1,18727936,18728048,493.901952,777.566736,609.0528,450.8298,112,346.4343273144092
9,00a17d6c125942fcadcdf62eeec74ae2,2,1,18728305,18728448,609.0528,450.8298,812.95104,456.422364,143,203.9749225939103
10,00a17d6c125942fcadcdf62eeec74ae2,2,1,18728640,18728673,812.95104,456.422364,706.830528,470.022588,33,106.98845339564609
11,00a17d6c125942fcadcdf62eeec74ae2,2,1,18728944,18729040,706.830528,470.022588,500.200128,825.163092,96,410.8782055372784
12,00a17d6c125942fcadcdf62eeec74ae2,2,1,18729184,18729312,500.200128,825.163092,957.105408,820.645344,128,456.92761455056524
13,00a17d6c125942fcadcdf62eeec74ae2,2,1,18729457,18729552,957.105408,820.645344,500.20166400000005,807.35886,95,457.09688462983394
14,00a17d6c125942fcadcdf62eeec74ae2,2,1,18729648,18729792,500.20166400000005,807.35886,585.84288,484.94538,144,333.59386979329986
15,00a17d6c125942fcadcdf62eeec74ae2,2,1,18730047,18730112,585.84288,484.94538,743.785152,452.675952,65,161.20507829460325
16,00a17d6c125942fcadcdf62eeec74ae2,2,1,18730417,18730448,743.785152,452.675952,852.823488,463.691196,31,109.59331329067675
17,00a17d6c125942fcadcdf62eeec74ae2,2,1,18730594,18730624,852.823488,463.691196,694.976832,451.85450399999996,30,158.2898420236915
18,00a17d6c125942fcadcdf62eeec74ae2,2,1,18730750,18730896,694.976832,451.85450399999996,631.008192,479.870028,146,69.83449354326392
19,00a17d6c125942fcadcdf62eeec74ae2,3,1,18731200,18731232,631.008192,479.870028,746.664768,481.189788,32,115.66410566161557
20,00a17d6c125942fcadcdf62eeec74ae2,3,1,18731520,18731569,746.664768,481.189788,553.718208,479.463084,49,192.95428609527494
21,00a17d6c125942fcadcdf62eeec74ae2,3,1,18731729,18731888,553.718208,479.463084,506.489472,810.8146439999999,159,334.70047776869285
22,00a17d6c125942fcadcdf62eeec74ae2,3,1,18732161,18732530,506.489472,810.8146439999999,682.1376,477.284508,369,376.9543957696778
23,00a17d6c125942fcadcdf62eeec74ae2,4,1,18732705,18732896,682.1376,477.284508,566.382144,457.2963,191,117.46852366833933
24,00a17d6c125942fcadcdf62eeec74ae2,4,1,18733073,18733264,566.382144,457.2963,506.03558400000003,782.338716,191,330.59685343776437
25,00a17d6c125942fcadcdf62eeec74ae2,4,1,18733504,18733680,506.03558400000003,782.338716,609.3786240000001,453.045528,176,345.12865366359387
26,00a17d6c125942fcadcdf62eeec74ae2,4,1,18733777,18733808,609.3786240000001,453.045528,711.0215039999999,458.18276399999996,31,101.7726203279353
27,00a17d6c125942fcadcdf62eeec74ae2,4,1,18733905,18734079,711.0215039999999,458.18276399999996,673.232448,511.683372,174,65.50059396479396
27,00a17d6c125942fcadcdf62eeec74ae2,5,1,18733905,18734079,711.0215039999999,458.18276399999996,673.232448,511.683372,174,65.50059396479396
28,00a17d6c125942fcadcdf62eeec74ae2,5,1,18734176,18734209,673.232448,511.683372,637.2443519999999,461.85141600000003,33,61.46842191313483
29,00a17d6c125942fcadcdf62eeec74ae2,5,1,18734336,18734753,637.2443519999999,461.85141600000003,497.97696,766.878624,417,335.31627472396394
30,00a17d6c125942fcadcdf62eeec74ae2,5,1,18734849,18734944,497.97696,766.878624,660.88224,451.87092,95,354.6378206441467
31,00a17d6c125942fcadcdf62eeec74ae2,6,1,18735521,18736256,660.88224,451.87092,665.5943040000001,468.82357199999996,735,17.595339069571764
31,00a17d6c125942fcadcdf62eeec74ae2,7,1,18735521,18736256,660.88224,451.87092,665.5943040000001,468.82357199999996,735,17.595339069571764
32,00a17d6c125942fcadcdf62eeec74ae2,7,1,18736417,18736624,665.5943040000001,468.82357199999996,796.729152,464.156676,207,131.21786569769338
33,00a17d6c125942fcadcdf62eeec74ae2,7,1,18737025,18737152,796.729152,464.156676,498.27763200000004,821.3402159999999,127,465.4604075936448
34,00a17d6c125942fcadcdf62eeec74ae2,7,1,18737329,18737664,498.27763200000004,821.3402159999999,1353.24384,859.46292,335,855.8157262998683
35,00a17d6c125942fcadcdf62eeec74ae2,7,1,18737760,18738000,1353.24384,859.46292,959.4672,811.3983840000001,240,396.69918304753907
36,00a17d6c125942fcadcdf62eeec74ae2,7,1,18738225,18738273,959.4672,811.3983840000001,958.982592,801.315072,48,10.094950510181311
37,00a17d6c125942fcadcdf62eeec74ae2,7,1,18738769,18738896,958.982592,801.315072,699.664128,472.633488,127,418.66173628846036
38,00a17d6c125942fcadcdf62eeec74ae2,7,1,18739105,18739136,699.664128,472.633488,818.014848,484.856928,31,118.98027319666065
39,00a17d6c125942fcadcdf62eeec74ae2,7,1,18739230,18739376,818.014848,484.856928,663.818112,534.835656,146,162.09412896694215
40,00a17d6c125942fcadcdf62eeec74ae2,7,1,18739473,18739504,663.818112,534.835656,680.9166720000001,475.076124,31,62.157561237009794
41,00a17d6c125942fcadcdf62eeec74ae2,7,1,18739632,18739665,680.9166720000001,475.076124,803.22912,481.18503599999997,33,122.46490820466255
42,00a17d6c125942fcadcdf62eeec74ae2,7,1,18739840,18740048,803.22912,481.18503599999997,518.610048,473.256756,208,284.729474712225
43,00a17d6c125942fcadcdf62eeec74ae2,7,1,18740145,18740609,518.610048,473.256756,503.194368,796.58748,464,323.69800782863433
44,00a17d6c125942fcadcdf62eeec74ae2,8,1,18740704,18740849,503.194368,796.58748,588.3298560000001,435.901284,145,370.5976029360533
45,00a17d6c125942fcadcdf62eeec74ae2,8,1,18741072,18741120,588.3298560000001,435.901284,648.7528319999999,453.51133200000004,48,62.93687169901967
46,00a17d6c125942fcadcdf62eeec74ae2,8,1,18741376,18741409,648.7528319999999,453.51133200000004,521.664192,470.16558000000003,33,128.17521754807007
47,00a17d6c125942fcadcdf62eeec74ae2,8,1,18741585,18741825,521.664192,470.16558000000003,532.7827199999999,843.474276,240,373.47423495350677
48,00a17d6c125942fcadcdf62eeec74ae2,8,1,18741985,18742114,532.7827199999999,843.474276,663.570432,556.02828,129,315.8015614695833
49,00a17d6c125942fcadcdf62eeec74ae2,9,1,18742256,18742353,663.570432,556.02828,626.9253120000001,466.77448799999996,97,96.48369917345448
50,00a17d6c125942fcadcdf62eeec74ae2,9,1,18742593,18742624,626.9253120000001,466.77448799999996,721.5548160000001,494.87122800000003,31,98.71256164193906
51,00a17d6c125942fcadcdf62eeec74ae2,9,1,18742752,18742962,721.5548160000001,494.87122800000003,531.3256319999999,771.5858039999999,210,335.79472749905653
52,00a17d6c125942fcadcdf62eeec74ae2,10,1,18743056,18743232,531.3256319999999,771.5858039999999,645.8609280000001,424.022472,176,365.9489087027721
53,00a17d6c125942fcadcdf62eeec74ae2,10,1,18743425,18743600,645.8609280000001,424.022472,581.521536,467.93462400000004,175,77.89630579302707
54,00a17d6c125942fcadcdf62eeec74ae2,11,1,18743793,18743936,581.521536,467.93462400000004,784.81248,471.80631600000004,143,203.32780899659062
55,00a17d6c125942fcadcdf62eeec74ae2,11,1,18744064,18744128,784.81248,471.80631600000004,825.0270720000001,532.766376,64,73.02973589525068
56,00a17d6c125942fcadcdf62eeec74ae2,12,1,18744224,18744256,825.0270720000001,532.766376,839.070336,461.668464,32,72.47155548581419
57,00a17d6c125942fcadcdf62eeec74ae2,12,1,18744401,18744496,839.070336,461.668464,640.935168,439.130376,95,199.4129138473333
58,00a17d6c125942fcadcdf62eeec74ae2,12,1,18744672,18744736,640.935168,439.130376,623.92896,440.01446400000003,64,17.029172678994378
59,00a17d6c125942fcadcdf62eeec74ae2,13,1,18745009,18745040,623.92896,440.01446400000003,755.293632,495.858888,31,142.74199361631239
60,00a17d6c125942fcadcdf62eeec74ae2,13,1,18745264,18745503,755.293632,495.858888,841.896768,604.68822,239,139.08244558031296
60,00a17d6c125942fcadcdf62eeec74ae2,14,1,18745264,18745503,755.293632,495.858888,841.896768,604.68822,239,139.08244558031296
61,00a17d6c125942fcadcdf62eeec74ae2,14,1,18745600,18745631,841.896768,604.68822,846.0804479999999,757.96074,31,153.32960759583517
62,00a17d6c125942fcadcdf62eeec74ae2,14,1,18745777,18745905,846.0804479999999,757.96074,709.1270400000001,756.400788,128,136.96229193853586
63,00a17d6c125942fcadcdf62eeec74ae2,15,1,18745999,18746047,709.1270400000001,756.400788,651.4656,719.042508,48,68.70576938971
64,00a17d6c125942fcadcdf62eeec74ae2,15,1,18746479,18746575,651.4656,719.042508,864.414144,760.3735680000001,96,216.9224260247048
65,00a17d6c125942fcadcdf62eeec74ae2,15,1,18746736,18746784,864.414144,760.3735680000001,1039.682112,785.3308559999999,48,177.0359478500453
66,00a17d6c125942fcadcdf62eeec74ae2,15,1,18747007,18747531,1039.682112,785.3308559999999,902.542656,516.268296,524,301.9965092277219
67,00a17d6c125942fcadcdf62eeec74ae2,15,1,18748080,18748113,902.542656,516.268296,851.404992,545.08086,33,58.6960349907129
68,00a17d6c125942fcadcdf62eeec74ae2,15,1,18748226,18750929,851.404992,545.08086,525.308544,780.668388,2703,402.29389349997285
69,00a17d6c125942fcadcdf62eeec74ae2,16,1,18751264,18751376,525.308544,780.668388,517.395648,470.209968,112,310.5592447054237
70,00a17d6c125942fcadcdf62eeec74ae2,16,1,18751600,18751808,517.395648,470.209968,642.31008,431.824716,208,130.67916013269334
71,00a17d6c125942fcadcdf62eeec74ae2,16,1,18752000,18752145,642.31008,431.824716,785.652864,464.037444,145,146.91771019884789
72,00a17d6c125942fcadcdf62eeec74ae2,16,1,18752336,18752610,785.652864,464.037444,512.275584,762.569208,274,404.7917382273879
73,00a17d6c125942fcadcdf62eeec74ae2,17,1,18753008,18753217,512.275584,762.569208,663.562368,443.25910799999997,209,353.3364274669011
74,00a17d6c125942fcadcdf62eeec74ae2,17,1,18753746,18753920,663.562368,443.25910799999997,498.83481599999993,801.694152,174,394.4754075417056
75,00a17d6c125942fcadcdf62eeec74ae2,17,1,18754016,18754081,498.83481599999993,801.694152,561.16416,442.097352,65,364.9586355927345
76,00a17d6c125942fcadcdf62eeec74ae2,18,1,18754320,18754353,561.16416,442.097352,665.808192,438.275232,33,104.71381014227019
77,00a17d6c125942fcadcdf62eeec74ae2,18,1,18754721,18754848,665.808192,438.275232,590.399232,437.862456,127,75.41008972483571
78,00a17d6c125942fcadcdf62eeec74ae2,19,1,18755184,18755296,590.399232,437.862456,772.514496,423.774396,112,182.65936279411824
79,00a17d6c125942fcadcdf62eeec74ae2,19,1,18755424,18755456,772.514496,423.774396,892.641408,435.480192,32,120.69590153211229
80,00a17d6c125942fcadcdf62eeec74ae2,19,1,18755665,18755793,892.641408,435.480192,502.62547200000006,735.821712,128,492.2575128627967
81,00a17d6c125942fcadcdf62eeec74ae2,20,1,18755921,18756033,502.62547200000006,735.821712,586.699968,417.132612,112,329.59257172524997
82,00a17d6c125942fcadcdf62eeec74ae2,20,1,18756225,18756256,586.699968,417.132612,742.3338239999999,428.521644,31,156.05001500584913
83,00a17d6c125942fcadcdf62eeec74ae2,20,1,18756561,18756704,742.3338239999999,428.521644,586.7616,410.29037999999997,143,156.63682794076186
84,00a17d6c125942fcadcdf62eeec74ae2,20,1,18756896,18756930,586.7616,410.29037999999997,655.11168,442.56402,34,75.58651516544465
85,00a17d6c125942fcadcdf62eeec74ae2,20,1,18757038,18757168,655.11168,442.56402,750.0652799999999,392.37836400000003,130,107.40012207213884
86,00a17d6c125942fcadcdf62eeec74ae2,21,1,18757472,18757503,750.0652799999999,392.37836400000003,640.7911680000001,416.6532,31,111.9379257276791
87,00a17d6c125942fcadcdf62eeec74ae2,21,1,18757712,18757743,640.7911680000001,416.6532,556.482048,416.26936800000004,31,84.30999372659593
88,00a17d6c125942fcadcdf62eeec74ae2,21,1,18757839,18758079,556.482048,416.26936800000004,804.464064,425.63307599999996,240,248.1587380829729
89,00a17d6c125942fcadcdf62eeec74ae2,21,1,18758480,18758577,804.464064,425.63307599999996,485.72870399999994,705.233088,97,423.9910334249178
90,00a17d6c125942fcadcdf62eeec74ae2,21,1,18758737,18759281,485.72870399999994,705.233088,612.245184,453.394584,544,281.83160186279395
90,00a17d6c125942fcadcdf62eeec74ae2,22,2,18758737,18759281,485.72870399999994,705.233088,612.245184,453.394584,544,281.83160186279395
91,00a17d6c125942fcadcdf62eeec74ae2,22,2,18759552,18759585,612.245184,453.394584,555.89088,435.278556,33,59.194577875183775
92,00a17d6c125942fcadcdf62eeec74ae2,22,2,18759776,18759809,555.89088,435.278556,626.54976,438.03774000000004,33,70.7127316626946
93,00a17d6c125942fcadcdf62eeec74ae2,22,2,18759920,18760144,626.54976,438.03774000000004,768.070464,450.43398,224,142.06257926277848
94,00a17d6c125942fcadcdf62eeec74ae2,22,2,18760417,18760448,768.070464,450.43398,607.123008,466.135992,31,161.71158515616645
95,00a17d6c125942fcadcdf62eeec74ae2,22,2,18760785,18761632,607.123008,466.135992,711.583104,431.738856,847,109.97760963637879
95,00a17d6c125942fcadcdf62eeec74ae2,23,1,18760785,18761632,607.123008,466.135992,711.583104,431.738856,847,109.97760963637879
96,00a17d6c125942fcadcdf62eeec74ae2,23,1,18761824,18761858,711.583104,431.738856,551.723328,440.67380399999996,34,160.10927917685746
97,00a17d6c125942fcadcdf62eeec74ae2,23,1,18762033,18762064,551.723328,440.67380399999996,657.194496,442.655388,31,105.48978127967307
98,00a17d6c125942fcadcdf62eeec74ae2,23,1,18762289,18762465,657.194496,442.655388,540.845376,771.1789679999999,176,348.518091841429
99,00a17d6c125942fcadcdf62eeec74ae2,23,1,18762625,18762961,540.845376,771.1789679999999,577.959552,445.75974,336,327.52883233736065
100,00a17d6c125942fcadcdf62eeec74ae2,24,1,18763297,18763537,577.959552,445.75974,857.449152,433.214568,240,279.7710096644568
101,00a17d6c125942fcadcdf62eeec74ae2,24,1,18763808,18763905,857.449152,433.214568,569.66208,427.83184800000004,97,287.8374063337349
102,00a17d6c125942fcadcdf62eeec74ae2,24,1,18763998,18764240,569.66208,427.83184800000004,608.341824,466.852356,242,54.94290345880529
102,00a17d6c125942fcadcdf62eeec74ae2,25,1,18763998,18764240,569.66208,427.83184800000004,608.341824,466.852356,242,54.94290345880529
103,00a17d6c125942fcadcdf62eeec74ae2,25,1,18764609,18764704,608.341824,466.852356,860.56224,453.98523600000004,95,252.54841322864704
104,00a17d6c125942fcadcdf62eeec74ae2,25,1,18764816,18764849,860.56224,453.98523600000004,990.825792,462.92256000000003,33,130.56978494252672
105,00a17d6c125942fcadcdf62eeec74ae2,25,1,18765153,18765184,990.825792,462.92256000000003,779.041344,435.843504,31,213.50861267994753
106,00a17d6c125942fcadcdf62eeec74ae2,25,1,18765440,18765473,779.041344,435.843504,902.4693120000001,439.02151200000003,33,123.46887469907996
107,00a17d6c125942fcadcdf62eeec74ae2,25,1,18765646,18765712,902.4693120000001,439.02151200000003,1000.1648640000001,647.0408520000001,66,229.81833411331726
108,00a17d6c125942fcadcdf62eeec74ae2,25,1,18765809,18765856,1000.1648640000001,647.0408520000001,988.64448,471.884076,47,175.53522559936982
109,00a17d6c125942fcadcdf62eeec74ae2,25,1,18766049,18766080,988.64448,471.884076,896.76288,446.46498,31,95.33288446290307
110,00a17d6c125942fcadcdf62eeec74ae2,25,1,18766223,18766384,896.76288,446.46498,950.741568,505.553832,161,80.03243835395276
111,00a17d6c125942fcadcdf62eeec74ae2,25,1,18766481,18766624,950.741568,505.553832,1036.394496,461.05059600000004,143,96.52441188344456
112,00a17d6c125942fcadcdf62eeec74ae2,25,1,18767185,18767360,1036.394496,461.05059600000004,495.8135040000001,782.9128440000001,175,629.1447493219008
113,00a17d6c125942fcadcdf62eeec74ae2,25,1,18767520,18767696,495.8135040000001,782.9128440000001,561.072384,451.90623600000004,176,337.3782683554471
114,00a17d6c125942fcadcdf62eeec74ae2,25,1,18767921,18768000,561.072384,451.90623600000004,560.112576,455.78894399999996,79,3.999581579381464
115,00a17d6c125942fcadcdf62eeec74ae2,26,2,18768097,18768289,560.112576,455.78894399999996,710.739648,438.52903200000003,192,151.6127282966075
116,00a17d6c125942fcadcdf62eeec74ae2,26,2,18768529,18768705,710.739648,438.52903200000003,611.80416,449.62527600000004,176,99.55580051762767
117,00a17d6c125942fcadcdf62eeec74ae2,26,2,18768801,18768832,611.80416,449.62527600000004,810.370176,441.23443199999997,31,198.74322371629327
118,00a17d6c125942fcadcdf62eeec74ae2,26,2,18769041,18769072,810.370176,441.23443199999997,896.828736,432.335232,31,86.91535168146997
119,00a17d6c125942fcadcdf62eeec74ae2,26,2,18769170,18769328,896.828736,432.335232,555.3713280000001,748.29042,158,465.2105354591551
120,00a17d6c125942fcadcdf62eeec74ae2,26,2,18769440,18769537,555.3713280000001,748.29042,948.9264000000001,802.330164,97,397.2478931706381
121,00a17d6c125942fcadcdf62eeec74ae2,26,2,18769808,18770241,948.9264000000001,802.330164,582.013056,458.07876,433,503.12466761353846
121,00a17d6c125942fcadcdf62eeec74ae2,27,1,18769808,18770241,948.9264000000001,802.330164,582.013056,458.07876,433,503.12466761353846
122,00a17d6c125942fcadcdf62eeec74ae2,27,1,18770512,18770545,582.013056,458.07876,706.2036479999999,436.32226799999995,33,126.08191022290434
123,00a17d6c125942fcadcdf62eeec74ae2,27,1,18770736,18770768,706.2036479999999,436.32226799999995,841.519488,444.717108,32,135.57599305751452
124,00a17d6c125942fcadcdf62eeec74ae2,27,1,18770944,18771041,841.519488,444.717108,526.033728,710.2587599999999,97,412.3634728121135
125,00a17d6c125942fcadcdf62eeec74ae2,27,1,18771248,18771376,526.033728,710.2587599999999,553.9584,496.913724,128,215.16480123883844
126,00a17d6c125942fcadcdf62eeec74ae2,27,1,18771586,18771921,553.9584,496.913724,640.0416,460.896912,335,93.31413649004823
126,00a17d6c125942fcadcdf62eeec74ae2,28,1,18771586,18771921,553.9584,496.913724,640.0416,460.896912,335,93.31413649004823
127,00a17d6c125942fcadcdf62eeec74ae2,28,1,18772225,18772256,640.0416,460.896912,713.6868479999999,457.0965,31,73.74324161813907
128,00a17d6c125942fcadcdf62eeec74ae2,28,1,18772481,18772560,713.6868479999999,457.0965,555.427584,655.0019639999999,79,253.4019876064056
129,00a17d6c125942fcadcdf62eeec74ae2,29,2,18772657,18772752,555.427584,655.0019639999999,802.3948800000001,499.561884,95,291.8123776743509
130,00a17d6c125942fcadcdf62eeec74ae2,29,2,18772881,18773089,802.3948800000001,499.561884,848.860224,438.7824,208,76.50603811690023
131,00a17d6c125942fcadcdf62eeec74ae2,29,2,18773361,18773392,848.860224,438.7824,893.358912,479.124936,31,60.063744843563
132,00a17d6c125942fcadcdf62eeec74ae2,29,2,18773489,18773585,893.358912,479.124936,533.0887680000001,812.909628,96,491.12808642075805
133,00a17d6c125942fcadcdf62eeec74ae2,29,2,18773759,18773921,533.0887680000001,812.909628,678.74496,701.3767320000001,162,183.4538447623479
134,00a17d6c125942fcadcdf62eeec74ae2,29,2,18774290,18774336,678.74496,701.3767320000001,738.993408,714.70544399999994,46,61.70518657282912
135,00a17d6c125942fcadcdf62eeec74ae2,29,2,18774495,18774530,738.993408,714.70544399999994,829.420224,747.381816,35,96.14964554786579
136,00a17d6c125942fcadcdf62eeec74ae2,29,2,18774864,18774960,829.420224,747.381816,882.316032,947.244024,96,206.74348524344882
137,00a17d6c125942fcadcdf62eeec74ae2,29,2,18775198,18775409,882.316032,947.244024,694.472448,719.711676,211,295.0528451588937
138,00a17d6c125942fcadcdf62eeec74ae2,29,2,18775600,18775696,694.472448,719.711676,891.33696,932.4005040000001,96,289.8140328572993
139,00a17d6c125942fcadcdf62eeec74ae2,29,2,18776480,18777236,891.33696,932.4005040000001,951.965184,722.219328,756,218.75079037602853
140,00a17d6c125942fcadcdf62eeec74ae2,29,2,18777376,18777521,951.965184,722.219328,976.09536,792.766332,145,74.55967520829871
141,00a17d6c125942fcadcdf62eeec74ae2,29,2,18778225,18778320,976.09536,792.766332,947.907264,633.33144,95,161.90754628230542
142,00a17d6c125942fcadcdf62eeec74ae2,29,2,18778416,18778448,947.907264,633.33144,992.8896,589.1091120000001,32,63.07951209193416
143,00a17d6c125942fcadcdf62eeec74ae2,29,2,18778545,18778594,992.8896,589.1091120000001,884.1964800000001,549.872604,49,115.55820133321758
144,00a17d6c125942fcadcdf62eeec74ae2,29,2,18779056,18779089,884.1964800000001,549.872604,1032.963456,565.4228760000001,33,149.5774852959446
145,00a17d6c125942fcadcdf62eeec74ae2,29,2,18779360,18779456,1032.963456,565.4228760000001,958.159872,745.3064880000001,96,194.81706815731417
146,00a17d6c125942fcadcdf62eeec74ae2,29,2,18779729,18779856,958.159872,745.3064880000001,782.512896,477.10242,127,320.6014383462639
147,00a17d6c125942fcadcdf62eeec74ae2,29,2,18780064,18780097,782.512896,477.10242,595.370304,455.292036,33,188.40924231763654
148,00a17d6c125942fcadcdf62eeec74ae2,29,2,18780289,18780401,595.370304,455.292036,827.406144,456.888384,112,232.04133117064018
149,00a17d6c125942fcadcdf62eeec74ae2,29,2,18780625,18780656,827.406144,456.888384,919.51584,432.834084,31,95.19876808920591
150,00a17d6c125942fcadcdf62eeec74ae2,29,2,18780801,18780833,919.51584,432.834084,930.659904,458.47414799999996,32,27.957164454933334
151,00a17d6c125942fcadcdf62eeec74ae2,30,1,18781105,18781233,930.659904,458.47414799999996,642.4375679999999,476.979408,128,288.81578837896745
152,00a17d6c125942fcadcdf62eeec74ae2,30,1,18781328,18781601,642.4375679999999,476.979408,1210.516224,459.959256,273,568.3335684057994
153,00a17d6c125942fcadcdf62eeec74ae2,30,1,18781776,18781808,1210.516224,459.959256,1313.48064,444.349692,32,104.14091151171645
154,00a17d6c125942fcadcdf62eeec74ae2,30,1,18781969,18782242,1313.48064,444.349692,560.9472,769.1821560000001,273,819.6479170879073
155,00a17d6c125942fcadcdf62eeec74ae2,30,1,18782545,18782640,560.9472,769.1821560000001,585.07296,484.00329600000003,95,286.197544515108
156,00a17d6c125942fcadcdf62eeec74ae2,30,1,18782816,18782851,585.07296,484.00329600000003,826.597632,455.187276,35,243.23760028693752
157,00a17d6c125942fcadcdf62eeec74ae2,31,1,18783184,18783217,826.597632,455.187276,620.8112639999999,454.97646,33,205.7864759842524
158,00a17d6c125942fcadcdf62eeec74ae2,31,1,18783345,18783648,620.8112639999999,454.97646,772.76064,455.034024,303,151.94938690367752
159,00a17d6c125942fcadcdf62eeec74ae2,31,1,18783776,18783889,772.76064,455.034024,867.96768,450.343368,113,95.32251947610249
160,00a17d6c125942fcadcdf62eeec74ae2,32,1,18784176,18784208,867.96768,450.343368,681.54432,471.79292399999997,32,187.6532776326775
161,00a17d6c125942fcadcdf62eeec74ae2,32,1,18784320,18784384,681.54432,471.79292399999997,585.285888,485.46486,64,97.22452141865608
162,00a17d6c125942fcadcdf62eeec74ae2,32,1,18784624,18784657,585.285888,485.46486,665.288448,465.124248,33,82.54786552714822
163,00a17d6c125942fcadcdf62eeec74ae2,32,1,18784750,18784882,665.288448,465.124248,623.123328,494.981172,132,51.665590632026806
164,00a17d6c125942fcadcdf62eeec74ae2,32,1,18784992,18785520,623.123328,494.981172,782.028096,463.904064,528,161.91513806552337
164,00a17d6c125942fcadcdf62eeec74ae2,33,1,18784992,18785520,623.123328,494.981172,782.028096,463.904064,528,161.91513806552337
165,00a17d6c125942fcadcdf62eeec74ae2,33,1,18785824,18785857,782.028096,463.904064,858.9381119999999,453.811464,33,77.56939561373574
166,00a17d6c125942fcadcdf62eeec74ae2,33,1,18786033,18786064,858.9381119999999,453.811464,1139.7588480000002,469.607328,31,281.2646353295919
167,00a17d6c125942fcadcdf62eeec74ae2,33,1,18786289,18786321,1139.7588480000002,469.607328,1306.661952,472.320936,32,166.92516225306596
168,00a17d6c125942fcadcdf62eeec74ae2,33,1,18786528,18786561,1306.661952,472.320936,1383.765312,466.05337199999997,33,77.3576788805333
169,00a17d6c125942fcadcdf62eeec74ae2,33,1,18786705,18786736,1383.765312,466.05337199999997,1172.1264,470.177352,31,211.67908796946406
170,00a17d6c125942fcadcdf62eeec74ae2,33,1,18786929,18786960,1172.1264,470.177352,1312.741248,473.013324,31,140.6434435558511
171,00a17d6c125942fcadcdf62eeec74ae2,33,1,18787170,18787569,1312.741248,473.013324,574.175232,477.64857600000005,399,738.5805613142115
171,00a17d6c125942fcadcdf62eeec74ae2,34,1,18787170,18787569,1312.741248,473.013324,574.175232,477.64857600000005,399,738.5805613142115
172,00a17d6c125942fcadcdf62eeec74ae2,34,1,18787729,18787777,574.175232,477.64857600000005,712.3628160000001,476.048232,48,138.19685044412336
173,00a17d6c125942fcadcdf62eeec74ae2,34,1,18787936,18787969,712.3628160000001,476.048232,574.712256,460.85155199999997,33,138.4868793472364
174,00a17d6c125942fcadcdf62eeec74ae2,34,1,18788369,18788512,574.712256,460.85155199999997,539.520192,803.712132,143,344.6619484168749
175,00a17d6c125942fcadcdf62eeec74ae2,35,1,18788640,18788944,539.520192,803.712132,678.0410880000001,466.51788,304,364.53806688805815
176,00a17d6c125942fcadcdf62eeec74ae2,35,1,18789105,18789136,678.0410880000001,466.51788,900.7605120000001,455.147532,31,223.00947657113787
177,00a17d6c125942fcadcdf62eeec74ae2,35,1,18789376,18789409,900.7605120000001,455.147532,1059.561984,471.20810400000005,33,159.61155811010033
178,00a17d6c125942fcadcdf62eeec74ae2,35,1,18789681,18789712,1059.561984,471.20810400000005,878.9260800000001,477.944928,31,180.76148542071715
179,00a17d6c125942fcadcdf62eeec74ae2,35,1,18789809,18789840,878.9260800000001,477.944928,819.6266880000001,469.73001600000003,31,59.86570529725186
180,00a17d6c125942fcadcdf62eeec74ae2,35,1,18790049,18790512,819.6266880000001,469.73001600000003,772.36032,647.9358480000001,463,184.3676438606397
181,00a17d6c125942fcadcdf62eeec74ae2,35,1,18790624,18790752,772.36032,647.9358480000001,1074.814272,483.164244,128,344.4242653547383
182,00a17d6c125942fcadcdf62eeec74ae2,35,1,18791121,18791330,1074.814272,483.164244,547.5223679999999,472.723992,209,527.3952511027843
183,00a17d6c125942fcadcdf62eeec74ae2,36,1,18791553,18791665,547.5223679999999,472.723992,692.71104,495.13183200000003,112,146.90766409751814
184,00a17d6c125942fcadcdf62eeec74ae2,36,1,18791760,18791793,692.71104,495.13183200000003,807.235776,474.84835200000003,33,116.307070794428
185,00a17d6c125942fcadcdf62eeec74ae2,36,1,18792097,18792161,807.235776,474.84835200000003,758.780928,469.612836,64,48.73687436109703
186,00a17d6c125942fcadcdf62eeec74ae2,37,1,18792432,18792625,758.780928,469.612836,596.6784,438.651612,193,165.03280575561018
187,00a17d6c125942fcadcdf62eeec74ae2,37,1,18792736,18792769,596.6784,438.651612,758.338944,481.875804,33,167.33936255534377
188,00a17d6c125942fcadcdf62eeec74ae2,38,1,18792929,18792960,758.338944,481.875804,953.784192,508.80916800000006,31,197.29229853731746
