saccade_ser,Id,QuestionsNum,Answer,stime,etime,sxp,syp,exp,eyp,dur,ampl
457,00aad6b578474af5863466361fdf649f,67,1,39093573,39093604,817.258368,532.524024,915.61152,537.072876,31,98.45828844161883
458,00aad6b578474af5863466361fdf649f,67,1,39093716,39093812,915.61152,537.072876,667.20768,512.4634560000001,96,249.61989359720917
459,00aad6b578474af5863466361fdf649f,67,1,39094003,39094052,667.20768,512.4634560000001,580.6583039999999,473.751612,49,94.81245356950596
460,00aad6b578474af5863466361fdf649f,67,1,39094180,39094212,580.6583039999999,473.751612,709.5311999999999,507.0195,32,133.09761716652687
461,00aad6b578474af5863466361fdf649f,67,1,39094484,39094516,709.5311999999999,507.0195,780.769536,517.063392,32,71.94289598394394
462,00aad6b578474af5863466361fdf649f,67,1,39094709,39094820,780.769536,517.063392,869.614464,537.02244,111,91.05923801785013
463,00aad6b578474af5863466361fdf649f,67,1,39094949,39095348,869.614464,537.02244,918.185856,596.734236,399,76.97193451098445
464,00aad6b578474af5863466361fdf649f,67,1,39095524,39095556,918.185856,596.734236,898.98528,521.734068,32,77.41890801839047
465,00aad6b578474af5863466361fdf649f,67,1,39095684,39095827,898.98528,521.734068,551.741376,470.863584,143,350.95033125437493
466,00aad6b578474af5863466361fdf649f,67,1,39095956,39096020,551.741376,470.863584,476.882688,447.627708,64,78.38194372793212
467,00aad6b578474af5863466361fdf649f,68,1,39096227,39098005,476.882688,447.627708,946.7222399999999,1117.58184,1778,818.2834127656714
468,00aad6b578474af5863466361fdf649f,68,1,39098229,39098260,946.7222399999999,1117.58184,894.7468799999999,1147.70304,31,60.072662139858636
469,00aad6b578474af5863466361fdf649f,68,1,39098964,39099204,894.7468799999999,1147.70304,884.901696,1139.81256,240,12.616945851681162
470,00aad6b578474af5863466361fdf649f,68,1,39099973,39100149,884.901696,1139.81256,838.028736,546.99408,176,594.6686679224591
471,00aad6b578474af5863466361fdf649f,68,1,39100276,39100307,838.028736,546.99408,749.496384,536.394636,31,89.16459815286015
472,00aad6b578474af5863466361fdf649f,68,1,39100516,39100611,749.496384,536.394636,726.032064,568.07838,95,39.426310338655085
473,00aad6b578474af5863466361fdf649f,68,1,39100709,39100852,726.032064,568.07838,874.740288,565.37946,143,148.73271346412184
474,00aad6b578474af5863466361fdf649f,68,1,39101044,39101155,874.740288,565.37946,1004.967936,547.8909120000001,111,131.39668799007154
475,00aad6b578474af5863466361fdf649f,68,1,39101380,39102020,1004.967936,547.8909120000001,558.796224,879.443568,640,555.8744105368273
476,00aad6b578474af5863466361fdf649f,68,1,39102116,39102292,558.796224,879.443568,665.284416,499.54438799999997,176,394.54166066475324
477,00aad6b578474af5863466361fdf649f,69,1,39102388,39102483,665.284416,499.54438799999997,665.059008,549.111528,95,49.56765252204374
478,00aad6b578474af5863466361fdf649f,69,1,39102596,39102628,665.059008,549.111528,775.3017600000001,488.579688,32,125.76791332577294
479,00aad6b578474af5863466361fdf649f,69,1,39102756,39102819,775.3017600000001,488.579688,653.5937279999999,557.4283919999999,63,139.83200311728592
480,00aad6b578474af5863466361fdf649f,69,1,39102995,39103363,653.5937279999999,557.4283919999999,779.6853120000001,509.79596399999997,368,134.78848523818445
481,00aad6b578474af5863466361fdf649f,69,1,39103460,39103491,779.6853120000001,509.79596399999997,852.6378239999999,550.661112,31,83.61835521087477
482,00aad6b578474af5863466361fdf649f,69,1,39103668,39104132,852.6378239999999,550.661112,623.747136,540.0916920000001,464,229.13458859860012
483,00aad6b578474af5863466361fdf649f,69,1,39104259,39104532,623.747136,540.0916920000001,596.811456,568.859112,273,39.40933024702134
483,00aad6b578474af5863466361fdf649f,70,1,39104259,39104532,623.747136,540.0916920000001,596.811456,568.859112,273,39.40933024702134
484,00aad6b578474af5863466361fdf649f,70,1,39104709,39104836,596.811456,568.859112,717.9308159999999,543.382668,127,123.7697401051433
485,00aad6b578474af5863466361fdf649f,70,1,39104931,39105043,717.9308159999999,543.382668,890.554944,575.8198199999999,112,175.64526295243917
486,00aad6b578474af5863466361fdf649f,70,1,39105171,39105300,890.554944,575.8198199999999,981.874944,538.041312,129,98.82589775309947
487,00aad6b578474af5863466361fdf649f,70,1,39105475,39105508,981.874944,538.041312,708.943488,524.623284,33,273.2610897103514
488,00aad6b578474af5863466361fdf649f,70,1,39105668,39105715,708.943488,524.623284,637.530624,501.06135600000005,47,75.19947869340372
489,00aad6b578474af5863466361fdf649f,70,1,39105843,39106036,637.530624,501.06135600000005,677.965824,506.229804,193,40.76417856119149
490,00aad6b578474af5863466361fdf649f,70,1,39106211,39106484,677.965824,506.229804,861.6543360000001,564.93072,273,192.84000357813005
491,00aad6b578474af5863466361fdf649f,70,1,39106852,39106948,861.6543360000001,564.93072,954.290496,466.987788,96,134.81200268634166
492,00aad6b578474af5863466361fdf649f,70,1,39107076,39107108,954.290496,466.987788,965.0415360000001,516.3291,32,50.49900920773543
493,00aad6b578474af5863466361fdf649f,70,1,39107347,39107588,965.0415360000001,516.3291,1024.52448,551.67696,241,69.1931487467273
494,00aad6b578474af5863466361fdf649f,70,1,39107681,39107811,1024.52448,551.67696,1046.206272,587.048796,130,41.48815356631524
495,00aad6b578474af5863466361fdf649f,70,1,39107957,39108260,1046.206272,587.048796,554.971008,878.5757880000001,303,571.2268128000626
496,00aad6b578474af5863466361fdf649f,70,1,39108356,39108452,554.971008,878.5757880000001,630.92352,565.405164,96,322.2493193408786
497,00aad6b578474af5863466361fdf649f,70,1,39108659,39108965,630.92352,565.405164,571.565568,545.895396,306,62.48197750590275
497,00aad6b578474af5863466361fdf649f,71,1,39108659,39108965,630.92352,565.405164,571.565568,545.895396,306,62.48197750590275
498,00aad6b578474af5863466361fdf649f,71,1,39109059,39109636,571.565568,545.895396,607.533504,556.8669,577,37.604073185256304
499,00aad6b578474af5863466361fdf649f,72,1,39109732,39110259,607.533504,556.8669,875.802816,544.8051360000001,527,268.5403320020012
500,00aad6b578474af5863466361fdf649f,72,1,39110435,39110563,875.802816,544.8051360000001,718.744128,526.339512,128,158.14047788593123
501,00aad6b578474af5863466361fdf649f,72,1,39110707,39110771,718.744128,526.339512,627.4730880000001,523.528056,64,91.31433089894232
502,00aad6b578474af5863466361fdf649f,73,1,39111043,39111107,627.4730880000001,523.528056,719.759808,500.10069599999997,64,95.21386393234964
503,00aad6b578474af5863466361fdf649f,73,1,39111299,39111572,719.759808,500.10069599999997,600.953088,473.53194,273,121.7412646252122
504,00aad6b578474af5863466361fdf649f,73,1,39111937,39112035,600.953088,473.53194,751.349184,556.102584,98,171.5718419281438
505,00aad6b578474af5863466361fdf649f,73,1,39112149,39113219,751.349184,556.102584,957.024768,547.612596,1070,205.85073657867048
506,00aad6b578474af5863466361fdf649f,73,1,39113315,39113588,957.024768,547.612596,570.304704,475.3458,273,393.41440962968005
507,00aad6b578474af5863466361fdf649f,73,1,39113782,39113860,570.304704,475.3458,674.5144319999999,549.428724,78,127.8590905576281
508,00aad6b578474af5863466361fdf649f,74,1,39114084,39114148,674.5144319999999,549.428724,555.651264,529.116192,64,120.58628306423265
509,00aad6b578474af5863466361fdf649f,74,1,39114291,39114324,555.651264,529.116192,631.307904,523.589724,33,75.85821659282946
510,00aad6b578474af5863466361fdf649f,74,1,39114515,39114787,631.307904,523.589724,603.491136,500.9013,272,35.896199876443795
510,00aad6b578474af5863466361fdf649f,75,1,39114515,39114787,631.307904,523.589724,603.491136,500.9013,272,35.896199876443795
511,00aad6b578474af5863466361fdf649f,75,1,39114965,39115059,603.491136,500.9013,758.129856,523.976904,94,156.35094250820245
512,00aad6b578474af5863466361fdf649f,75,1,39115187,39115220,758.129856,523.976904,917.5470720000001,552.253032,33,161.90549148149069
513,00aad6b578474af5863466361fdf649f,75,1,39115363,39115524,917.5470720000001,552.253032,1156.049472,536.513976,161,239.0211553179573
514,00aad6b578474af5863466361fdf649f,75,1,39115637,39115667,1156.049472,536.513976,1269.19104,533.1461039999999,30,113.19168242988091
515,00aad6b578474af5863466361fdf649f,75,1,39115859,39116004,1269.19104,533.1461039999999,580.626624,526.81104,145,688.5935579260854
516,00aad6b578474af5863466361fdf649f,75,1,39116292,39116339,580.626624,526.81104,610.334592,503.40798,47,37.818865398801016
517,00aad6b578474af5863466361fdf649f,75,1,39116435,39116468,610.334592,503.40798,649.0972800000001,501.61788,33,38.80400029630123
518,00aad6b578474af5863466361fdf649f,76,1,39116931,39116965,649.0972800000001,501.61788,695.4612480000001,536.534388,34,58.041192782532384
519,00aad6b578474af5863466361fdf649f,76,1,39117075,39117381,695.4612480000001,536.534388,1021.402368,576.179028,306,328.34328253762703
520,00aad6b578474af5863466361fdf649f,76,1,39117473,39117539,1021.402368,576.179028,1072.610688,625.482756,66,71.08550929634238
521,00aad6b578474af5863466361fdf649f,76,1,39117667,39117844,1072.610688,625.482756,816.235008,465.872148,177,302.000058744352
522,00aad6b578474af5863466361fdf649f,76,1,39117939,39117972,816.235008,465.872148,861.2017920000001,508.052844,33,61.654057274011414
523,00aad6b578474af5863466361fdf649f,76,1,39118085,39118276,861.2017920000001,508.052844,1102.299456,498.041784,191,241.30541831583568
524,00aad6b578474af5863466361fdf649f,76,1,39118516,39118851,1102.299456,498.041784,713.5610879999999,545.750568,335,391.65500995909923
524,00aad6b578474af5863466361fdf649f,77,2,39118516,39118851,1102.299456,498.041784,713.5610879999999,545.750568,335,391.65500995909923
525,00aad6b578474af5863466361fdf649f,77,2,39118949,39119220,713.5610879999999,545.750568,638.351616,488.737044,271,94.37693890679728
526,00aad6b578474af5863466361fdf649f,77,2,39119555,39119957,638.351616,488.737044,751.4246400000001,853.23564,402,381.6342951602696
527,00aad6b578474af5863466361fdf649f,77,2,39120051,39120389,751.4246400000001,853.23564,652.27584,512.7138,338,354.6626679796248
528,00aad6b578474af5863466361fdf649f,78,1,39120660,39120692,652.27584,512.7138,602.6862719999999,486.719064,32,55.989745080115604
529,00aad6b578474af5863466361fdf649f,78,1,39120788,39120819,602.6862719999999,486.719064,624.120192,540.890244,31,58.25744303656665
530,00aad6b578474af5863466361fdf649f,78,1,39120933,39120964,624.120192,540.890244,782.389056,529.237044,31,158.6972916658961
531,00aad6b578474af5863466361fdf649f,78,1,39121092,39121123,782.389056,529.237044,827.176704,519.7905,31,45.773033621509505
532,00aad6b578474af5863466361fdf649f,78,1,39121457,39121736,827.176704,519.7905,533.589504,879.470136,279,464.28750204688095
533,00aad6b578474af5863466361fdf649f,78,1,39122163,39122291,533.589504,879.470136,535.105728,506.3364,128,373.13681656536636
534,00aad6b578474af5863466361fdf649f,79,2,39122404,39122435,535.105728,506.3364,582.50784,488.72268,31,50.56879822873926
535,00aad6b578474af5863466361fdf649f,79,2,39122596,39122803,582.50784,488.72268,917.56992,516.189024,207,336.1859567362277
536,00aad6b578474af5863466361fdf649f,79,2,39122932,39123268,917.56992,516.189024,651.282048,518.8877279999999,336,266.3015467051741
537,00aad6b578474af5863466361fdf649f,79,2,39123444,39123572,651.282048,518.8877279999999,875.4875519999999,541.073844,128,225.3005365441002
538,00aad6b578474af5863466361fdf649f,79,2,39123668,39123876,875.4875519999999,541.073844,1357.866432,879.850404,208,589.4564797128692
539,00aad6b578474af5863466361fdf649f,79,2,39123972,39124180,1357.866432,879.850404,935.479296,866.855628,208,422.58698141515515
540,00aad6b578474af5863466361fdf649f,79,2,39124372,39124580,935.479296,866.855628,888.914304,655.5938040000001,208,216.33274546348042
541,00aad6b578474af5863466361fdf649f,79,2,39124675,39124949,888.914304,655.5938040000001,900.6806399999999,815.010228,274,159.85006382173464
542,00aad6b578474af5863466361fdf649f,80,2,39125188,39125316,900.6806399999999,815.010228,603.5679359999999,563.162544,128,389.490968848259
543,00aad6b578474af5863466361fdf649f,80,2,39125412,39125443,603.5679359999999,563.162544,587.06688,510.673572,31,55.02160512682198
544,00aad6b578474af5863466361fdf649f,80,2,39125589,39125652,587.06688,510.673572,761.5973759999999,519.240888,63,174.74064477805345
545,00aad6b578474af5863466361fdf649f,80,2,39125987,39126260,761.5973759999999,519.240888,956.619456,866.66328,273,398.41677945403865
546,00aad6b578474af5863466361fdf649f,80,2,39126356,39126389,956.619456,866.66328,687.339456,505.330488,33,450.636333393697
547,00aad6b578474af5863466361fdf649f,81,2,39126628,39126659,687.339456,505.330488,549.848256,532.049688,31,140.06336325420722
548,00aad6b578474af5863466361fdf649f,81,2,39126819,39126933,549.848256,532.049688,853.41024,518.607252,114,303.85946951778607
549,00aad6b578474af5863466361fdf649f,81,2,39127124,39127157,853.41024,518.607252,1001.038464,546.79806,33,150.2957556855383
550,00aad6b578474af5863466361fdf649f,81,2,39127333,39127525,1001.038464,546.79806,847.765632,542.269296,192,153.33972327048173
551,00aad6b578474af5863466361fdf649f,81,2,39127667,39127700,847.765632,542.269296,983.1202559999999,560.518596,33,136.57932196592338
552,00aad6b578474af5863466361fdf649f,81,2,39127796,39127956,983.1202559999999,560.518596,514.3754879999999,869.983956,160,561.6853804108697
553,00aad6b578474af5863466361fdf649f,81,2,39128196,39128340,514.3754879999999,869.983956,968.7144959999999,860.691744,144,454.4340209472405
554,00aad6b578474af5863466361fdf649f,81,2,39128533,39128870,968.7144959999999,860.691744,536.638272,492.73218,337,567.5245405135959
554,00aad6b578474af5863466361fdf649f,82,2,39128533,39128870,968.7144959999999,860.691744,536.638272,492.73218,337,567.5245405135959
555,00aad6b578474af5863466361fdf649f,82,2,39129075,39129299,536.638272,492.73218,916.220544,542.564568,224,382.8393502638731
556,00aad6b578474af5863466361fdf649f,82,2,39129445,39129636,916.220544,542.564568,671.47872,543.773412,191,244.74480938043067
557,00aad6b578474af5863466361fdf649f,82,2,39129733,39129780,671.47872,543.773412,696.1328639999999,537.44526,47,25.453336207810544
558,00aad6b578474af5863466361fdf649f,82,2,39129907,39130003,696.1328639999999,537.44526,827.0663040000001,518.795604,96,132.25496353313915
559,00aad6b578474af5863466361fdf649f,82,2,39130179,39130820,827.0663040000001,518.795604,920.123328,503.830584,641,94.2526473863571
560,00aad6b578474af5863466361fdf649f,82,2,39130980,39131076,920.123328,503.830584,1001.5096319999999,581.1993,96,112.29269207864354
561,00aad6b578474af5863466361fdf649f,82,2,39131219,39131588,1001.5096319999999,581.1993,921.538368,543.177576,369,88.5497293146052
562,00aad6b578474af5863466361fdf649f,82,2,39131747,39131987,921.538368,543.177576,1026.3866879999998,547.3729440000001,240,104.93222250327965
563,00aad6b578474af5863466361fdf649f,82,2,39132084,39132115,1026.3866879999998,547.3729440000001,946.0333439999999,496.511424,31,95.09760306491813
564,00aad6b578474af5863466361fdf649f,82,2,39132292,39132659,946.0333439999999,496.511424,1139.0536319999999,496.504836,367,193.02028811242786
565,00aad6b578474af5863466361fdf649f,82,2,39132789,39133060,1139.0536319999999,496.504836,535.4755200000001,856.936368,271,703.0059932499519
566,00aad6b578474af5863466361fdf649f,82,2,39133300,39133461,535.4755200000001,856.936368,1002.5212799999999,861.240384,161,467.06559120503164
567,00aad6b578474af5863466361fdf649f,82,2,39133555,39133667,1002.5212799999999,861.240384,630.495936,484.260768,112,529.6380721377814
568,00aad6b578474af5863466361fdf649f,83,3,39133892,39135108,630.495936,484.260768,521.919936,870.277608,1216,400.99594578946255
569,00aad6b578474af5863466361fdf649f,83,3,39135204,39135332,521.919936,870.277608,923.3034240000001,882.8602559999999,128,401.5806612247882
570,00aad6b578474af5863466361fdf649f,83,3,39135873,39135972,923.3034240000001,882.8602559999999,1384.8336,871.0166519999999,99,461.6821139207146
571,00aad6b578474af5863466361fdf649f,83,3,39136373,39136547,1384.8336,871.0166519999999,865.141056,578.1315599999999,174,596.5417147233211
572,00aad6b578474af5863466361fdf649f,84,1,39136820,39136917,865.141056,578.1315599999999,572.933568,483.626376,97,307.1098270100519
573,00aad6b578474af5863466361fdf649f,84,1,39137012,39137188,572.933568,483.626376,576.776256,526.086792,176,42.633943964385885
574,00aad6b578474af5863466361fdf649f,84,1,39137283,39137315,576.776256,526.086792,648.642432,521.5726080000001,32,72.0078128403358
575,00aad6b578474af5863466361fdf649f,84,1,39137411,39137476,648.642432,521.5726080000001,732.275904,548.3496960000001,65,87.81554577940359
576,00aad6b578474af5863466361fdf649f,84,1,39137589,39137683,732.275904,548.3496960000001,699.881472,528.26094,94,38.117677555566786
577,00aad6b578474af5863466361fdf649f,84,1,39137988,39138021,699.881472,528.26094,860.559744,593.947728,33,173.58646609301925
578,00aad6b578474af5863466361fdf649f,84,1,39138149,39138325,860.559744,593.947728,848.2032,577.864044,176,20.282235346129628
579,00aad6b578474af5863466361fdf649f,84,1,39138516,39138549,848.2032,577.864044,949.2051839999999,598.858164,33,103.16081546067106
580,00aad6b578474af5863466361fdf649f,84,1,39138659,39138691,949.2051839999999,598.858164,1045.617216,535.209876,32,115.52655313693039
581,00aad6b578474af5863466361fdf649f,84,1,39138820,39138852,1045.617216,535.209876,1187.3039999999999,551.9264400000001,32,142.66950715632507
582,00aad6b578474af5863466361fdf649f,84,1,39138996,39139059,1187.3039999999999,551.9264400000001,1269.477504,492.12165600000003,63,101.6321649327844
583,00aad6b578474af5863466361fdf649f,84,1,39139156,39139331,1269.477504,492.12165600000003,966.617856,886.6180079999999,175,497.34428530746357
584,00aad6b578474af5863466361fdf649f,84,1,39139427,39139828,966.617856,886.6180079999999,616.680384,537.1319520000001,401,494.5672225776651
585,00aad6b578474af5863466361fdf649f,85,1,39140101,39140293,616.680384,537.1319520000001,583.350912,508.052736,192,44.23182685548321
586,00aad6b578474af5863466361fdf649f,85,1,39140499,39140532,583.350912,508.052736,633.1728,524.823084,33,52.56867028873428
587,00aad6b578474af5863466361fdf649f,85,1,39140627,39140661,633.1728,524.823084,730.3391999999999,535.5512640000001,34,97.7568572278813
588,00aad6b578474af5863466361fdf649f,85,1,39140772,39140932,730.3391999999999,535.5512640000001,813.516672,549.755748,160,84.38162841529578
589,00aad6b578474af5863466361fdf649f,85,1,39141172,39141300,813.516672,549.755748,664.66464,513.127332,128,153.29242737068938
590,00aad6b578474af5863466361fdf649f,86,1,39141571,39141669,664.66464,513.127332,753.7560960000001,530.723556,98,90.81252463872003
591,00aad6b578474af5863466361fdf649f,86,1,39141780,39141811,753.7560960000001,530.723556,574.166592,517.691952,31,180.06169123325162
592,00aad6b578474af5863466361fdf649f,86,1,39141939,39142436,574.166592,517.691952,618.806784,544.130892,497,51.882215547530926
593,00aad6b578474af5863466361fdf649f,86,1,39142547,39142644,618.806784,544.130892,719.999232,552.619368,97,101.54784959335812
594,00aad6b578474af5863466361fdf649f,86,1,39142771,39144051,719.999232,552.619368,624.784896,452.74464,1280,137.98815555327522
595,00aad6b578474af5863466361fdf649f,86,1,39144148,39144356,624.784896,452.74464,754.985088,572.0340960000001,208,176.58443960217113
596,00aad6b578474af5863466361fdf649f,86,1,39144548,39144852,754.985088,572.0340960000001,970.0204799999999,1118.93724,304,587.6591433217714
597,00aad6b578474af5863466361fdf649f,86,1,39145029,39145060,970.0204799999999,1118.93724,889.660608,1129.76856,31,81.08653723522028
598,00aad6b578474af5863466361fdf649f,86,1,39145428,39145765,889.660608,1129.76856,950.920128,923.879196,337,214.80958777241509
599,00aad6b578474af5863466361fdf649f,86,1,39145892,39146165,950.920128,923.879196,799.779648,1141.12476,273,264.6489746292407
600,00aad6b578474af5863466361fdf649f,86,1,39146293,39146532,799.779648,1141.12476,757.4995200000001,496.508724,239,646.0011169433452
601,00aad6b578474af5863466361fdf649f,86,1,39146692,39146803,757.4995200000001,496.508724,684.6645120000001,444.823704,111,89.31002005800056
602,00aad6b578474af5863466361fdf649f,86,1,39147138,39147508,684.6645120000001,444.823704,177.8319744,992.322576,370,746.079242447696
603,00aad6b578474af5863466361fdf649f,86,1,39147668,39148472,177.8319744,992.322576,736.8627839999999,472.32795600000003,804,763.4853311694833
604,00aad6b578474af5863466361fdf649f,86,1,39148580,39148708,736.8627839999999,472.32795600000003,928.115136,408.683232,128,201.56416605777952
605,00aad6b578474af5863466361fdf649f,86,1,39148803,39148851,928.115136,408.683232,924.744384,369.504828,48,39.32313961311737
606,00aad6b578474af5863466361fdf649f,86,1,39149107,39149139,924.744384,369.504828,1015.72416,432.399816,32,110.60334152515613
607,00aad6b578474af5863466361fdf649f,86,1,39149251,39149507,1015.72416,432.399816,1058.8177919999998,403.520616,256,51.87551745854116
608,00aad6b578474af5863466361fdf649f,86,1,39149619,39149844,1058.8177919999998,403.520616,610.8096,415.75874400000004,225,448.1753137735869
609,00aad6b578474af5863466361fdf649f,86,1,39149987,39150051,610.8096,415.75874400000004,515.716032,481.398012,64,115.54782636876578
610,00aad6b578474af5863466361fdf649f,86,1,39150148,39150691,515.716032,481.398012,505.22035200000005,789.550632,543,308.33130965169073
611,00aad6b578474af5863466361fdf649f,86,1,39150883,39151091,505.22035200000005,789.550632,631.421184,443.696184,208,368.1602221844137
612,00aad6b578474af5863466361fdf649f,87,1,39151364,39151396,631.421184,443.696184,774.590784,439.082424,32,143.24392184486427
613,00aad6b578474af5863466361fdf649f,87,1,39151620,39152132,774.590784,439.082424,670.59552,425.19524399999995,512,104.91839067952816
613,00aad6b578474af5863466361fdf649f,88,1,39151620,39152132,774.590784,439.082424,670.59552,425.19524399999995,512,104.91839067952816
614,00aad6b578474af5863466361fdf649f,88,1,39152291,39152691,670.59552,425.19524399999995,846.842112,454.23093600000004,400,178.62231831866185
615,00aad6b578474af5863466361fdf649f,88,1,39152803,39152900,846.842112,454.23093600000004,777.652032,422.172216,97,76.25633546430628
616,00aad6b578474af5863466361fdf649f,88,1,39153028,39153060,777.652032,422.172216,871.994304,441.342648,32,96.27029525865507
617,00aad6b578474af5863466361fdf649f,88,1,39153235,39153395,871.994304,441.342648,560.562048,437.007204,160,311.4624313652077
618,00aad6b578474af5863466361fdf649f,88,1,39153843,39153875,560.562048,437.007204,658.6095359999999,440.672616,32,98.115978047614007
619,00aad6b578474af5863466361fdf649f,88,1,39154340,39154371,658.6095359999999,440.672616,767.631552,442.311732,31,109.03433713269293
620,00aad6b578474af5863466361fdf649f,88,1,39155283,39155315,767.631552,442.311732,874.3651199999999,447.699528,32,106.86946656434762
621,00aad6b578474af5863466361fdf649f,88,1,39155555,39155956,874.3651199999999,447.699528,967.973952,482.798016,401,99.97258268290558
622,00aad6b578474af5863466361fdf649f,88,1,39156291,39156451,967.973952,482.798016,508.87929599999995,797.7989160000001,160,556.7705722903901
623,00aad6b578474af5863466361fdf649f,88,1,39156659,39156788,508.87929599999995,797.7989160000001,529.4194560000001,450.004464,129,348.40045782806595
624,00aad6b578474af5863466361fdf649f,89,2,39157059,39157156,529.4194560000001,450.004464,740.458368,417.40801200000004,97,213.54145045197194
625,00aad6b578474af5863466361fdf649f,89,2,39157251,39157284,740.458368,417.40801200000004,805.8792960000001,429.25626,33,66.48517730329597
626,00aad6b578474af5863466361fdf649f,89,2,39157555,39157588,805.8792960000001,429.25626,667.827264,431.967708,33,138.0786568937638
627,00aad6b578474af5863466361fdf649f,89,2,39157735,39157891,667.827264,431.967708,979.507008,789.113016,156,474.0221870823352
628,00aad6b578474af5863466361fdf649f,89,2,39158163,39158259,979.507008,789.113016,696.3256319999999,435.37284,96,453.1266973262163
629,00aad6b578474af5863466361fdf649f,90,2,39158500,39158563,696.3256319999999,435.37284,567.6856319999999,437.048892,63,128.65091818679997
630,00aad6b578474af5863466361fdf649f,90,2,39158691,39158739,567.6856319999999,437.048892,788.0119679999999,439.80807599999997,48,220.34361218680868
631,00aad6b578474af5863466361fdf649f,90,2,39158836,39158867,788.0119679999999,439.80807599999997,838.380672,430.231608,31,51.270996498943234
632,00aad6b578474af5863466361fdf649f,90,2,39158995,39159107,838.380672,430.231608,556.800768,441.727452,112,281.81447224356947
633,00aad6b578474af5863466361fdf649f,90,2,39159268,39159508,556.800768,441.727452,859.574592,759.38256,240,438.835682389291
634,00aad6b578474af5863466361fdf649f,90,2,39159603,39159700,859.574592,759.38256,724.470912,494.199684,97,297.61546007083336
635,00aad6b578474af5863466361fdf649f,91,1,39159811,39160036,724.470912,494.199684,571.45344,424.05087599999996,225,168.3306329848838
636,00aad6b578474af5863466361fdf649f,91,1,39160131,39160518,571.45344,424.05087599999996,1193.165376,463.773384,387,622.9796216624409
637,00aad6b578474af5863466361fdf649f,91,1,39160611,39160740,1193.165376,463.773384,650.3856,430.902828,129,543.7741798636262
637,00aad6b578474af5863466361fdf649f,92,1,39160611,39160740,1193.165376,463.773384,650.3856,430.902828,129,543.7741798636262
638,00aad6b578474af5863466361fdf649f,92,1,39161044,39161220,650.3856,430.902828,966.0741120000001,455.43632399999996,176,316.64037808649147
639,00aad6b578474af5863466361fdf649f,92,1,39161379,39161619,966.0741120000001,455.43632399999996,747.7392,417.398832,240,221.62351995151116
640,00aad6b578474af5863466361fdf649f,93,1,39161956,39161987,747.7392,417.398832,617.006208,435.933576,31,132.04034206414943
641,00aad6b578474af5863466361fdf649f,93,1,39162148,39162244,617.006208,435.933576,1045.26432,455.556312,96,428.7074320115412
642,00aad6b578474af5863466361fdf649f,93,1,39162451,39163059,1045.26432,455.556312,781.326144,423.949248,608,265.82394031559136
643,00aad6b578474af5863466361fdf649f,94,1,39163315,39163427,781.326144,423.949248,640.237824,419.59242,112,141.15557371440906
644,00aad6b578474af5863466361fdf649f,94,1,39163555,39163588,640.237824,419.59242,587.17344,428.139864,33,53.74837344732018
645,00aad6b578474af5863466361fdf649f,94,1,39163700,39163891,587.17344,428.139864,966.144768,437.74192800000003,191,379.0929530855773
646,00aad6b578474af5863466361fdf649f,94,1,39164019,39164131,966.144768,437.74192800000003,804.020928,420.07453200000003,112,163.0836484070871
647,00aad6b578474af5863466361fdf649f,95,1,39164323,39164563,804.020928,420.07453200000003,516.267648,389.177676,240,289.4072664282
648,00aad6b578474af5863466361fdf649f,95,1,39164691,39164803,516.267648,389.177676,835.4407679999999,442.59922800000004,112,323.61295207179677
649,00aad6b578474af5863466361fdf649f,95,1,39165061,39165395,835.4407679999999,442.59922800000004,741.1470720000001,433.724652,334,94.71039649647848
649,00aad6b578474af5863466361fdf649f,96,1,39165061,39165395,835.4407679999999,442.59922800000004,741.1470720000001,433.724652,334,94.71039649647848
650,00aad6b578474af5863466361fdf649f,96,1,39165539,39165668,741.1470720000001,433.724652,621.99552,439.069572,129,119.27137340458151
651,00aad6b578474af5863466361fdf649f,96,1,39165844,39165876,621.99552,439.069572,746.8563839999999,458.75959200000005,32,126.40384585299162
652,00aad6b578474af5863466361fdf649f,96,1,39166067,39166100,746.8563839999999,458.75959200000005,833.09376,445.15364400000004,33,87.3041055182635
653,00aad6b578474af5863466361fdf649f,96,1,39166243,39166341,833.09376,445.15364400000004,553.928256,434.07954,98,279.3850647457319
654,00aad6b578474af5863466361fdf649f,97,1,39166611,39166708,553.928256,434.07954,710.712384,421.849404,97,157.2604178402782
655,00aad6b578474af5863466361fdf649f,97,1,39166977,39167203,710.712384,421.849404,711.998784,430.47180000000003,226,8.717828728577807
656,00aad6b578474af5863466361fdf649f,98,1,39167716,39167844,711.998784,430.47180000000003,1015.8656639999999,451.91519999999997,128,304.62255360444726
657,00aad6b578474af5863466361fdf649f,99,1,39168116,39168211,1015.8656639999999,451.91519999999997,796.142592,432.84261599999996,95,220.54929569045146
658,00aad6b578474af5863466361fdf649f,99,1,39168324,39168355,796.142592,432.84261599999996,663.2300160000001,433.077408,31,132.91278338158082
659,00aad6b578474af5863466361fdf649f,99,1,39168516,39168611,663.2300160000001,433.077408,826.01568,444.110904,95,163.15915677001666
660,00aad6b578474af5863466361fdf649f,99,1,39168788,39168947,826.01568,444.110904,740.585088,440.570556,159,85.50391870219491
661,00aad6b578474af5863466361fdf649f,100,1,39169220,39169251,740.585088,440.570556,793.8261120000001,428.914872,31,54.50194130557586
